,timestamp,sensor_00,sensor_01,sensor_02,sensor_03,machine_status
17151,2018-04-12 21:51:00,1.349769,52.30035,52.95139,43.402770000000004,NORMAL
17152,2018-04-12 21:52:00,1.290741,52.51736,52.907990000000005,43.402774810790994,NORMAL
17153,2018-04-12 21:53:00,1.220891,52.73437,52.821180000000005,43.402774810790994,NORMAL
7,2018-04-01 00:07:00,2.449653,47.13541,53.168399810790994,46.3975677490234,NORMAL
8,2018-04-01 00:08:00,2.4634259999999997,47.092009999999995,53.168399810790994,46.3975677490234,NORMAL
15746,2018-04-11 22:26:00,2.453588,51.08507,52.73437,42.7083320617676,NORMAL
15747,2018-04-11 22:27:00,2.459491,51.08507,52.734371185302706,42.70833,NORMAL
17144,2018-04-12 21:44:00,2.3857060000000003,52.08333,53.03819,43.402774810790994,NORMAL
17145,2018-04-12 21:45:00,2.389641,52.08333,53.0381927490234,43.402774810790994,NORMAL
17146,2018-04-12 21:46:00,2.2784720000000003,52.08333,53.03819,43.402774810790994,NORMAL
17147,2018-04-12 21:47:00,2.282408,52.126740000000005,52.994789123535206,43.402774810790994,NORMAL
17148,2018-04-12 21:48:00,1.858391,52.03993,52.95139,43.402774810790994,NORMAL
17149,2018-04-12 21:49:00,1.8347799999999999,51.95312,52.951385498046896,43.402774810790994,NORMAL
17150,2018-04-12 21:50:00,1.5337379999999998,52.03993,52.951385498046896,43.402774810790994,NORMAL
17151,2018-04-12 21:51:00,1.349769,52.30035,52.95139,43.402770000000004,NORMAL
17152,2018-04-12 21:52:00,1.290741,52.51736,52.907990000000005,43.402774810790994,NORMAL
17153,2018-04-12 21:53:00,1.220891,52.73437,52.821180000000005,43.402774810790994,NORMAL
7,2018-04-01 00:07:00,2.449653,47.13541,53.168399810790994,46.3975677490234,NORMAL
8,2018-04-01 00:08:00,2.4634259999999997,47.092009999999995,53.168399810790994,46.3975677490234,NORMAL
15746,2018-04-11 22:26:00,2.453588,51.08507,52.73437,42.7083320617676,NORMAL
15747,2018-04-11 22:27:00,2.459491,51.08507,52.734371185302706,42.70833,NORMAL
17144,2018-04-12 21:44:00,2.3857060000000003,52.08333,53.03819,43.402774810790994,NORMAL
17145,2018-04-12 21:45:00,2.389641,52.08333,53.0381927490234,43.402774810790994,NORMAL
17146,2018-04-12 21:46:00,2.2784720000000003,52.08333,53.03819,43.402774810790994,NORMAL
17147,2018-04-12 21:47:00,2.282408,52.126740000000005,52.994789123535206,43.402774810790994,NORMAL
17148,2018-04-12 21:48:00,1.858391,52.03993,52.95139,43.402774810790994,NORMAL
17149,2018-04-12 21:49:00,1.8347799999999999,51.95312,52.951385498046896,43.402774810790994,NORMAL
17150,2018-04-12 21:50:00,1.5337379999999998,52.03993,52.951385498046896,43.402774810790994,NORMAL
17151,2018-04-12 21:51:00,1.349769,52.30035,52.95139,43.402770000000004,NORMAL
17152,2018-04-12 21:52:00,1.290741,52.51736,52.907990000000005,43.402774810790994,NORMAL
17153,2018-04-12 21:53:00,1.220891,52.73437,52.821180000000005,43.402774810790994,NORMAL
0,2018-04-01 00:00:00,2.465394,47.092009999999995,53.2118,46.310759999999995,NORMAL
1,2018-04-01 00:01:00,2.465394,47.092009999999995,53.2118,46.310759999999995,NORMAL
2,2018-04-01 00:02:00,2.444734,47.35243,53.2118,46.39757,NORMAL
3,2018-04-01 00:03:00,2.460474,47.092009999999995,53.1684,46.3975677490234,NORMAL
4,2018-04-01 00:04:00,2.445718,47.13541,53.2118,46.3975677490234,NORMAL
5,2018-04-01 00:05:00,2.453588,47.092009999999995,53.1684,46.3975677490234,NORMAL
6,2018-04-01 00:06:00,2.455556,47.04861,53.168399810790994,46.3975677490234,NORMAL
7,2018-04-01 00:07:00,2.449653,47.13541,53.168399810790994,46.3975677490234,NORMAL
8,2018-04-01 00:08:00,2.4634259999999997,47.092009999999995,53.168399810790994,46.3975677490234,NORMAL
15746,2018-04-11 22:26:00,2.453588,51.08507,52.73437,42.7083320617676,NORMAL
15747,2018-04-11 22:27:00,2.459491,51.08507,52.734371185302706,42.70833,NORMAL
17144,2018-04-12 21:44:00,2.3857060000000003,52.08333,53.03819,43.402774810790994,NORMAL
17145,2018-04-12 21:45:00,2.389641,52.08333,53.0381927490234,43.402774810790994,NORMAL
17146,2018-04-12 21:46:00,2.2784720000000003,52.08333,53.03819,43.402774810790994,NORMAL
17147,2018-04-12 21:47:00,2.282408,52.126740000000005,52.994789123535206,43.402774810790994,NORMAL
17148,2018-04-12 21:48:00,1.858391,52.03993,52.95139,43.402774810790994,NORMAL
17149,2018-04-12 21:49:00,1.8347799999999999,51.95312,52.951385498046896,43.402774810790994,NORMAL
17150,2018-04-12 21:50:00,1.5337379999999998,52.03993,52.951385498046896,43.402774810790994,NORMAL
17151,2018-04-12 21:51:00,1.349769,52.30035,52.95139,43.402770000000004,NORMAL
17152,2018-04-12 21:52:00,1.290741,52.51736,52.907990000000005,43.402774810790994,NORMAL
17153,2018-04-12 21:53:00,1.220891,52.73437,52.821180000000005,43.402774810790994,NORMAL
7,2018-04-01 00:07:00,2.449653,47.13541,53.168399810790994,46.3975677490234,NORMAL
8,2018-04-01 00:08:00,2.4634259999999997,47.092009999999995,53.168399810790994,46.3975677490234,NORMAL
15746,2018-04-11 22:26:00,2.453588,51.08507,52.73437,42.7083320617676,NORMAL
15747,2018-04-11 22:27:00,2.459491,51.08507,52.734371185302706,42.70833,NORMAL
17144,2018-04-12 21:44:00,2.3857060000000003,52.08333,53.03819,43.402774810790994,NORMAL
17145,2018-04-12 21:45:00,2.389641,52.08333,53.0381927490234,43.402774810790994,NORMAL
17146,2018-04-12 21:46:00,2.2784720000000003,52.08333,53.03819,43.402774810790994,NORMAL
17147,2018-04-12 21:47:00,2.282408,52.126740000000005,52.994789123535206,43.402774810790994,NORMAL
17148,2018-04-12 21:48:00,1.858391,52.03993,52.95139,43.402774810790994,NORMAL
17149,2018-04-12 21:49:00,1.8347799999999999,51.95312,52.951385498046896,43.402774810790994,NORMAL
17150,2018-04-12 21:50:00,1.5337379999999998,52.03993,52.951385498046896,43.402774810790994,NORMAL
17151,2018-04-12 21:51:00,1.349769,52.30035,52.95139,43.402770000000004,NORMAL
17152,2018-04-12 21:52:00,1.290741,52.51736,52.907990000000005,43.402774810790994,NORMAL
17153,2018-04-12 21:53:00,1.220891,52.73437,52.821180000000005,43.402774810790994,NORMAL
7,2018-04-01 00:07:00,2.449653,47.13541,53.168399810790994,46.3975677490234,NORMAL
8,2018-04-01 00:08:00,2.4634259999999997,47.092009999999995,53.168399810790994,46.3975677490234,NORMAL
15746,2018-04-11 22:26:00,2.453588,51.08507,52.73437,42.7083320617676,NORMAL
15747,2018-04-11 22:27:00,2.459491,51.08507,52.734371185302706,42.70833,NORMAL
17144,2018-04-12 21:44:00,2.3857060000000003,52.08333,53.03819,43.402774810790994,NORMAL
17145,2018-04-12 21:45:00,2.389641,52.08333,53.0381927490234,43.402774810790994,NORMAL
17146,2018-04-12 21:46:00,2.2784720000000003,52.08333,53.03819,43.402774810790994,NORMAL
17147,2018-04-12 21:47:00,2.282408,52.126740000000005,52.994789123535206,43.402774810790994,NORMAL
17148,2018-04-12 21:48:00,1.858391,52.03993,52.95139,43.402774810790994,NORMAL
17149,2018-04-12 21:49:00,1.8347799999999999,51.95312,52.951385498046896,43.402774810790994,NORMAL
17150,2018-04-12 21:50:00,1.5337379999999998,52.03993,52.951385498046896,43.402774810790994,NORMAL
17151,2018-04-12 21:51:00,1.349769,52.30035,52.95139,43.402770000000004,NORMAL
17152,2018-04-12 21:52:00,1.290741,52.51736,52.907990000000005,43.402774810790994,NORMAL
17153,2018-04-12 21:53:00,1.220891,52.73437,52.821180000000005,43.402774810790994,NORMAL
17154,2018-04-12 21:54:00,0.0,52.95139,52.8211784362793,43.402774810790994,NORMAL
17155,2018-04-12 21:55:00,0.0,53.342009999999995,52.821180000000005,43.402774810790994,BROKEN
17156,2018-04-12 21:56:00,0.0,53.55902,52.77777,43.402774810790994,RECOVERING
17157,2018-04-12 21:57:00,0.0,53.55902,52.77777,43.402774810790994,RECOVERING
17158,2018-04-12 21:58:00,0.0,52.77777,52.69096999999999,43.402770000000004,RECOVERING
17159,2018-04-12 21:59:00,0.0,52.60416,52.73437,43.44618,RECOVERING
17160,2018-04-12 22:00:00,,52.51736,52.69096999999999,43.44618,RECOVERING
17161,2018-04-12 22:01:00,,52.51736,52.69096999999999,43.44618,RECOVERING
17162,2018-04-12 22:02:00,,52.69096999999999,52.69096999999999,43.44618,RECOVERING
17163,2018-04-12 22:03:00,,52.73437,52.69096999999999,43.44618,RECOVERING
17164,2018-04-12 22:04:00,,51.5191,52.560759999999995,43.44618,RECOVERING
17165,2018-04-12 22:05:00,,50.217009999999995,52.38715,43.48958,RECOVERING
17166,2018-04-12 22:06:00,,49.30555,52.51736,43.48958,RECOVERING
17167,2018-04-12 22:07:00,,48.654509999999995,52.51736,43.57639,RECOVERING
17168,2018-04-12 22:08:00,,48.220490000000005,52.560759999999995,43.61979,RECOVERING
17169,2018-04-12 22:09:00,,48.00347,52.60416,43.66319,RECOVERING
17170,2018-04-12 22:10:00,,47.96007,52.69096999999999,43.66319,RECOVERING
17171,2018-04-12 22:11:00,,47.91666,52.69096999999999,43.7066,RECOVERING
17172,2018-04-12 22:12:00,,47.82986,52.69096999999999,43.7934,RECOVERING
17173,2018-04-12 22:13:00,,47.82986,52.69096999999999,43.8368,RECOVERING
17174,2018-04-12 22:14:00,,47.91666,52.73437,43.8368,RECOVERING
17175,2018-04-12 22:15:00,,47.96007,52.821180000000005,43.88021,RECOVERING
17176,2018-04-12 22:16:00,,47.52604,52.907990000000005,43.8368,RECOVERING
17177,2018-04-12 22:17:00,,47.092009999999995,52.821180000000005,43.7066,RECOVERING
17178,2018-04-12 22:18:00,,47.13541,52.560759999999995,43.7066,RECOVERING
17179,2018-04-12 22:19:00,,46.9184,52.38715,43.61979,RECOVERING
17180,2018-04-12 22:20:00,,46.9618,52.34375,43.57639,RECOVERING
17181,2018-04-12 22:21:00,,47.04861,52.38715,43.48958,RECOVERING
17182,2018-04-12 22:22:00,,46.9618,52.25694,43.48958,RECOVERING
17183,2018-04-12 22:23:00,,47.04861,52.17014,43.44618,RECOVERING
17184,2018-04-12 22:24:00,,47.13541,52.30035,43.44618,RECOVERING
17185,2018-04-12 22:25:00,,47.17882,52.30035,43.48958,RECOVERING
17186,2018-04-12 22:26:00,,47.26563,52.34375,43.48958,RECOVERING
17187,2018-04-12 22:27:00,,47.17882,52.30035,43.48958,RECOVERING
17188,2018-04-12 22:28:00,,47.309020000000004,52.38715,43.57639,RECOVERING
17189,2018-04-12 22:29:00,,47.309020000000004,52.47396,43.57639,RECOVERING
17190,2018-04-12 22:30:00,,47.17882,52.38715,43.48958,RECOVERING
17191,2018-04-12 22:31:00,,47.13541,52.34375,43.48958,RECOVERING
17192,2018-04-12 22:32:00,,47.04861,52.17014,43.44618,RECOVERING
17193,2018-04-12 22:33:00,,47.092009999999995,52.03993,43.44618,RECOVERING
17194,2018-04-12 22:34:00,,46.9618,51.95312,43.402770000000004,RECOVERING
17195,2018-04-12 22:35:00,,46.9184,51.90972,43.402770000000004,RECOVERING
17196,2018-04-12 22:36:00,,46.9184,51.90972,43.402770000000004,RECOVERING
17197,2018-04-12 22:37:00,,46.9618,51.86632,43.44618,RECOVERING
17198,2018-04-12 22:38:00,,46.9618,51.86632,43.44618,RECOVERING
17199,2018-04-12 22:39:00,,46.9184,51.82291,43.48958,RECOVERING
17200,2018-04-12 22:40:00,,46.9184,51.82291,43.57639,RECOVERING
17201,2018-04-12 22:41:00,,46.9618,51.86632,43.61979,RECOVERING
17202,2018-04-12 22:42:00,,46.9184,51.86632,43.61979,RECOVERING
17203,2018-04-12 22:43:00,,46.9184,51.90972,43.61979,RECOVERING
17204,2018-04-12 22:44:00,,46.8316,52.08333,43.57639,RECOVERING
17205,2018-04-12 22:45:00,,46.74479,51.90972,43.57639,RECOVERING
17206,2018-04-12 22:46:00,,46.70139,51.73611,43.57639,RECOVERING
17207,2018-04-12 22:47:00,,46.70139,51.6493,43.48958,RECOVERING
17208,2018-04-12 22:48:00,,46.74479,51.5191,43.48958,RECOVERING
17209,2018-04-12 22:49:00,,46.70139,51.5191,43.48958,RECOVERING
17210,2018-04-12 22:50:00,,46.70139,51.47569,43.57639,RECOVERING
17211,2018-04-12 22:51:00,,46.70139,51.43229,43.61979,RECOVERING
17212,2018-04-12 22:52:00,,46.74479,51.43229,43.61979,RECOVERING
17213,2018-04-12 22:53:00,,46.74479,51.43229,43.66319,RECOVERING
17214,2018-04-12 22:54:00,,46.8316,51.43229,43.7066,RECOVERING
17215,2018-04-12 22:55:00,,46.74479,51.47569,43.7934,RECOVERING
17216,2018-04-12 22:56:00,,46.8316,51.5191,43.8368,RECOVERING
17217,2018-04-12 22:57:00,,46.657990000000005,51.6059,43.7934,RECOVERING
17218,2018-04-12 22:58:00,,46.61458,51.6493,43.7066,RECOVERING
17219,2018-04-12 22:59:00,,46.61458,51.47569,43.7066,RECOVERING
17220,2018-04-12 23:00:00,,46.48438,51.17600486392071,43.66319,RECOVERING
17221,2018-04-12 23:01:00,,46.48438,51.17600486392071,43.66319,RECOVERING
17222,2018-04-12 23:02:00,,46.44097,51.1739380246117,43.7066,RECOVERING
17223,2018-04-12 23:03:00,,46.527770000000004,51.17187,43.7066,RECOVERING
17224,2018-04-12 23:04:00,,46.44097,51.171871185302706,43.7934,RECOVERING
17225,2018-04-12 23:05:00,,46.48438,51.171871185302706,43.7934,RECOVERING
17226,2018-04-12 23:06:00,,46.61458,51.17187,43.8368034362793,RECOVERING
17227,2018-04-12 23:07:00,,46.527770000000004,51.08507,43.8802070617676,RECOVERING
17228,2018-04-12 23:08:00,,46.48438,51.08507,43.92361,RECOVERING
17229,2018-04-12 23:09:00,,46.61458,51.17187,44.01041,RECOVERING
17230,2018-04-12 23:10:00,,46.527770000000004,51.17187,44.01041,RECOVERING
17231,2018-04-12 23:11:00,,46.310759999999995,51.30208,43.92361,RECOVERING
17232,2018-04-12 23:12:00,,46.26736,51.215270000000004,43.923610687255895,RECOVERING
17233,2018-04-12 23:13:00,,46.267360687255895,51.08507,43.923610687255895,RECOVERING
17234,2018-04-12 23:14:00,,46.267360687255895,51.08507,43.92361,RECOVERING
17235,2018-04-12 23:15:00,,46.26736,50.86805,43.88021,RECOVERING
17236,2018-04-12 23:16:00,,46.310759999999995,50.82465,43.92361,RECOVERING
17237,2018-04-12 23:17:00,,46.310759999999995,50.824649810790994,43.92361,RECOVERING
17238,2018-04-12 23:18:00,,46.26736,50.824649810790994,44.01041,RECOVERING
17239,2018-04-12 23:19:00,,46.39757,50.82465,44.01041,RECOVERING
17240,2018-04-12 23:20:00,,46.3975677490234,50.86805,44.0538177490234,RECOVERING
17241,2018-04-12 23:21:00,,46.3975677490234,50.78125,44.0972213745117,RECOVERING
17242,2018-04-12 23:22:00,,46.3975677490234,50.78125,44.14063,RECOVERING
17243,2018-04-12 23:23:00,,46.39757,50.86805,44.22743,RECOVERING
17244,2018-04-12 23:24:00,,46.22396,50.998259999999995,44.14063,RECOVERING
17245,2018-04-12 23:25:00,,46.18055,50.998259999999995,44.14063,RECOVERING
17246,2018-04-12 23:26:00,,46.18055,50.8680534362793,44.09722,RECOVERING
17247,2018-04-12 23:27:00,,46.09375,50.73785,44.0972213745117,RECOVERING
17248,2018-04-12 23:28:00,,46.09375,50.73785,44.0972213745117,RECOVERING
17249,2018-04-12 23:29:00,,46.09375,50.60764,44.0972213745117,RECOVERING
17250,2018-04-12 23:30:00,,46.09375,50.564240000000005,44.09722,RECOVERING
17251,2018-04-12 23:31:00,,46.09375,50.564235687255895,44.14063,RECOVERING
17252,2018-04-12 23:32:00,,46.09375,50.564235687255895,44.14063,RECOVERING
17253,2018-04-12 23:33:00,,46.09375,50.564235687255895,44.22743,RECOVERING
17254,2018-04-12 23:34:00,,46.09375,50.564235687255895,44.27083,RECOVERING
17255,2018-04-12 23:35:00,,46.09375,50.564240000000005,44.27083,RECOVERING
17256,2018-04-12 23:36:00,,46.09375,50.60764,44.314240000000005,RECOVERING
17257,2018-04-12 23:37:00,,46.18055,50.564240000000005,44.35764,RECOVERING
17258,2018-04-12 23:38:00,,46.1805534362793,50.60764,44.44444,RECOVERING
17259,2018-04-12 23:39:00,,46.18055,50.607635498046896,44.4878463745117,RECOVERING
17260,2018-04-12 23:40:00,,46.26736,50.60764,44.53125,RECOVERING
17261,2018-04-12 23:41:00,,46.2239570617676,50.65104,44.57465,RECOVERING
17262,2018-04-12 23:42:00,,46.18055,50.73785,44.53125,RECOVERING
17263,2018-04-12 23:43:00,,46.09375,50.82465,44.4878463745117,RECOVERING
17264,2018-04-12 23:44:00,,46.00694,50.73785,44.44444,RECOVERING
17265,2018-04-12 23:45:00,,45.96354,50.52083,44.35764,RECOVERING
17266,2018-04-12 23:46:00,,45.96354,50.39062,44.314240000000005,RECOVERING
17267,2018-04-12 23:47:00,,46.00694,50.34722,44.314235687255895,RECOVERING
17268,2018-04-12 23:48:00,,45.96354,50.217009999999995,44.314235687255895,RECOVERING
17269,2018-04-12 23:49:00,,45.963539123535206,50.34722,44.314235687255895,RECOVERING
17270,2018-04-12 23:50:00,,45.963539123535206,50.39062,44.314235687255895,RECOVERING
17271,2018-04-12 23:51:00,,45.96354,50.39062,44.314240000000005,RECOVERING
17272,2018-04-12 23:52:00,,45.876740000000005,50.434020000000004,44.35764,RECOVERING
17273,2018-04-12 23:53:00,,46.00694,50.434024810790994,44.35764,RECOVERING
17274,2018-04-12 23:54:00,,45.96354,50.434024810790994,44.44444,RECOVERING
17275,2018-04-12 23:55:00,,46.05035,50.434020000000004,44.48785,RECOVERING
17276,2018-04-12 23:56:00,,46.0503463745117,50.86805,44.48785,RECOVERING
17277,2018-04-12 23:57:00,,46.05035,50.434020000000004,44.53125,RECOVERING
17278,2018-04-12 23:58:00,,46.09375,50.39062,44.57465,RECOVERING
17279,2018-04-12 23:59:00,,46.0503463745117,50.39062,44.66146,RECOVERING
17280,2018-04-13 00:00:00,,45.876740000000005,50.34722,44.57465,RECOVERING
17281,2018-04-13 00:01:00,,45.876740000000005,50.34722,44.57465,RECOVERING
17282,2018-04-13 00:02:00,,45.8333320617676,50.39062,44.57465,RECOVERING
17283,2018-04-13 00:03:00,,45.78993,50.30382,44.57465,RECOVERING
17284,2018-04-13 00:04:00,,45.78993,50.0868,44.48785,RECOVERING
17285,2018-04-13 00:05:00,,45.746520000000004,49.9566,44.48785,RECOVERING
17286,2018-04-13 00:06:00,,45.746520000000004,49.91319,44.44444,RECOVERING
17287,2018-04-13 00:07:00,,45.61632,50.0,44.48785,RECOVERING
17288,2018-04-13 00:08:00,,45.65972,50.0,44.48785,RECOVERING
17289,2018-04-13 00:09:00,,45.6597213745117,50.0868,44.48785,RECOVERING
17290,2018-04-13 00:10:00,,45.6597213745117,50.0868034362793,44.53125,RECOVERING
17291,2018-04-13 00:11:00,,45.65972,50.0868034362793,44.53125,RECOVERING
17292,2018-04-13 00:12:00,,45.78993,50.0868034362793,44.57465,RECOVERING
17293,2018-04-13 00:13:00,,45.83333,50.0868034362793,44.66146,RECOVERING
17294,2018-04-13 00:14:00,,45.8333320617676,50.0868034362793,44.70486,RECOVERING
17295,2018-04-13 00:15:00,,45.8333320617676,50.0868,44.70486,RECOVERING
17296,2018-04-13 00:16:00,,45.8333320617676,50.13021,44.748259999999995,RECOVERING
17297,2018-04-13 00:17:00,,45.83333,50.1302070617676,44.79166,RECOVERING
17298,2018-04-13 00:18:00,,45.876740000000005,50.1302070617676,44.87847,RECOVERING
17299,2018-04-13 00:19:00,,45.876735687255895,50.1302070617676,44.92188,RECOVERING
17300,2018-04-13 00:20:00,,45.876735687255895,50.13021,44.965270000000004,RECOVERING
17301,2018-04-13 00:21:00,,45.876740000000005,50.17361,44.965270000000004,RECOVERING
17302,2018-04-13 00:22:00,,45.96354,50.173610687255895,45.00868,RECOVERING
17303,2018-04-13 00:23:00,,45.963539123535206,50.173610687255895,45.095490000000005,RECOVERING
17304,2018-04-13 00:24:00,,45.963539123535206,50.173610687255895,45.13889,RECOVERING
17305,2018-04-13 00:25:00,,45.963539123535206,50.17361,45.18229,RECOVERING
17306,2018-04-13 00:26:00,,45.963539123535206,50.217009999999995,45.22569,RECOVERING
17307,2018-04-13 00:27:00,,45.963539123535206,50.217010498046896,45.22569,RECOVERING
17308,2018-04-13 00:28:00,,45.96354,50.217010498046896,45.3125,RECOVERING
17309,2018-04-13 00:29:00,,46.00694,50.217009999999995,45.3559,RECOVERING
17310,2018-04-13 00:30:00,,46.0069427490234,50.30382,45.3993,RECOVERING
17311,2018-04-13 00:31:00,,46.0069427490234,50.3038177490234,45.3993,RECOVERING
17312,2018-04-13 00:32:00,,46.0069427490234,50.3038177490234,45.44271,RECOVERING
17313,2018-04-13 00:33:00,,46.00694,50.3038177490234,45.529509999999995,RECOVERING
17314,2018-04-13 00:34:00,,45.96354,50.30382,45.529509999999995,RECOVERING
17315,2018-04-13 00:35:00,,45.96354,50.34722,45.529509999999995,RECOVERING
17316,2018-04-13 00:36:00,,46.00694,50.34722,45.57291,RECOVERING
17317,2018-04-13 00:37:00,,46.0069427490234,50.39062,45.57291,RECOVERING
17318,2018-04-13 00:38:00,,46.00694,50.52083,45.529509999999995,RECOVERING
17319,2018-04-13 00:39:00,,45.78993,50.17361,45.3559,RECOVERING
17320,2018-04-13 00:40:00,,45.746520000000004,50.13021,45.3125,RECOVERING
17321,2018-04-13 00:41:00,,45.61632,49.782990000000005,45.18229,RECOVERING
17322,2018-04-13 00:42:00,,45.6163177490234,49.56597,45.00868,RECOVERING
17323,2018-04-13 00:43:00,,45.61632,49.52257,44.92188,RECOVERING
17324,2018-04-13 00:44:00,,45.57291,49.69618,44.79166,RECOVERING
17325,2018-04-13 00:45:00,,45.61632,49.73958,44.748259999999995,RECOVERING
17326,2018-04-13 00:46:00,,45.57291,49.91319,44.70486,RECOVERING
17327,2018-04-13 00:47:00,,45.57291,49.91319,44.70486,RECOVERING
17328,2018-04-13 00:48:00,,45.61632,49.9566,44.66146,RECOVERING
17329,2018-04-13 00:49:00,,45.61632,49.9565963745117,44.66146,RECOVERING
17330,2018-04-13 00:50:00,,45.65972,49.9566,44.66146,RECOVERING
17331,2018-04-13 00:51:00,,45.61632,50.0,44.66146,RECOVERING
17332,2018-04-13 00:52:00,,45.65972,50.0,44.66146,RECOVERING
17333,2018-04-13 00:53:00,,45.61632,50.0,44.66146,RECOVERING
17334,2018-04-13 00:54:00,,45.746520000000004,50.0,44.70486,RECOVERING
17335,2018-04-13 00:55:00,,45.65972,50.0,44.70486,RECOVERING
17336,2018-04-13 00:56:00,,45.65972,49.9566,44.70486,RECOVERING
17337,2018-04-13 00:57:00,,45.61632,50.0,44.748259999999995,RECOVERING
17338,2018-04-13 00:58:00,,45.78993,50.0,44.748259999999995,RECOVERING
17339,2018-04-13 00:59:00,,45.746520000000004,50.0,44.79166,RECOVERING
17340,2018-04-13 01:00:00,,45.746520000000004,50.0868,44.87847,RECOVERING
17341,2018-04-13 01:01:00,,45.746520000000004,50.0868,44.87847,RECOVERING
17342,2018-04-13 01:02:00,,45.746520000000004,50.0868,44.92188,RECOVERING
17343,2018-04-13 01:03:00,,45.78993,50.0868,44.92188,RECOVERING
17344,2018-04-13 01:04:00,,45.746520000000004,50.0,44.965270000000004,RECOVERING
17345,2018-04-13 01:05:00,,45.746520000000004,50.13021,44.965270000000004,RECOVERING
17346,2018-04-13 01:06:00,,45.78993,50.13021,45.00868,RECOVERING
17347,2018-04-13 01:07:00,,45.746520000000004,50.0868,45.095490000000005,RECOVERING
17348,2018-04-13 01:08:00,,45.78993,50.13021,45.095490000000005,RECOVERING
17349,2018-04-13 01:09:00,,45.78993,50.13021,45.13889,RECOVERING
17350,2018-04-13 01:10:00,,45.83333,50.13021,45.13889,RECOVERING
17351,2018-04-13 01:11:00,,45.83333,50.17361,45.18229,RECOVERING
17352,2018-04-13 01:12:00,,45.746520000000004,50.13021,45.095490000000005,RECOVERING
17353,2018-04-13 01:13:00,,45.57291,49.69618,44.965270000000004,RECOVERING
17354,2018-04-13 01:14:00,,45.44271,49.435759999999995,44.965270000000004,RECOVERING
0,2018-04-01 00:00:00,2.465394,47.092009999999995,53.2118,46.310759999999995,NORMAL
1,2018-04-01 00:01:00,2.465394,47.092009999999995,53.2118,46.310759999999995,NORMAL
2,2018-04-01 00:02:00,2.444734,47.35243,53.2118,46.39757,NORMAL
3,2018-04-01 00:03:00,2.460474,47.092009999999995,53.1684,46.3975677490234,NORMAL
4,2018-04-01 00:04:00,2.445718,47.13541,53.2118,46.3975677490234,NORMAL
5,2018-04-01 00:05:00,2.453588,47.092009999999995,53.1684,46.3975677490234,NORMAL
6,2018-04-01 00:06:00,2.455556,47.04861,53.168399810790994,46.3975677490234,NORMAL
7,2018-04-01 00:07:00,2.449653,47.13541,53.168399810790994,46.3975677490234,NORMAL
8,2018-04-01 00:08:00,2.4634259999999997,47.092009999999995,53.168399810790994,46.3975677490234,NORMAL
15746,2018-04-11 22:26:00,2.453588,51.08507,52.73437,42.7083320617676,NORMAL
15747,2018-04-11 22:27:00,2.459491,51.08507,52.734371185302706,42.70833,NORMAL
17144,2018-04-12 21:44:00,2.3857060000000003,52.08333,53.03819,43.402774810790994,NORMAL
17145,2018-04-12 21:45:00,2.389641,52.08333,53.0381927490234,43.402774810790994,NORMAL
17146,2018-04-12 21:46:00,2.2784720000000003,52.08333,53.03819,43.402774810790994,NORMAL
17147,2018-04-12 21:47:00,2.282408,52.126740000000005,52.994789123535206,43.402774810790994,NORMAL
17148,2018-04-12 21:48:00,1.858391,52.03993,52.95139,43.402774810790994,NORMAL
17149,2018-04-12 21:49:00,1.8347799999999999,51.95312,52.951385498046896,43.402774810790994,NORMAL
17150,2018-04-12 21:50:00,1.5337379999999998,52.03993,52.951385498046896,43.402774810790994,NORMAL
17151,2018-04-12 21:51:00,1.349769,52.30035,52.95139,43.402770000000004,NORMAL
17152,2018-04-12 21:52:00,1.290741,52.51736,52.907990000000005,43.402774810790994,NORMAL
17153,2018-04-12 21:53:00,1.220891,52.73437,52.821180000000005,43.402774810790994,NORMAL
7,2018-04-01 00:07:00,2.449653,47.13541,53.168399810790994,46.3975677490234,NORMAL
8,2018-04-01 00:08:00,2.4634259999999997,47.092009999999995,53.168399810790994,46.3975677490234,NORMAL
15746,2018-04-11 22:26:00,2.453588,51.08507,52.73437,42.7083320617676,NORMAL
15747,2018-04-11 22:27:00,2.459491,51.08507,52.734371185302706,42.70833,NORMAL
17144,2018-04-12 21:44:00,2.3857060000000003,52.08333,53.03819,43.402774810790994,NORMAL
17145,2018-04-12 21:45:00,2.389641,52.08333,53.0381927490234,43.402774810790994,NORMAL
17146,2018-04-12 21:46:00,2.2784720000000003,52.08333,53.03819,43.402774810790994,NORMAL
17147,2018-04-12 21:47:00,2.282408,52.126740000000005,52.994789123535206,43.402774810790994,NORMAL
17148,2018-04-12 21:48:00,1.858391,52.03993,52.95139,43.402774810790994,NORMAL
17149,2018-04-12 21:49:00,1.8347799999999999,51.95312,52.951385498046896,43.402774810790994,NORMAL
17150,2018-04-12 21:50:00,1.5337379999999998,52.03993,52.951385498046896,43.402774810790994,NORMAL
17151,2018-04-12 21:51:00,1.349769,52.30035,52.95139,43.402770000000004,NORMAL
17152,2018-04-12 21:52:00,1.290741,52.51736,52.907990000000005,43.402774810790994,NORMAL
17153,2018-04-12 21:53:00,1.220891,52.73437,52.821180000000005,43.402774810790994,NORMAL
7,2018-04-01 00:07:00,2.449653,47.13541,53.168399810790994,46.3975677490234,NORMAL
